FP-1;Ubah status data user;19/11/2012 09:12:24;635 (1);
FP-1;Ubah data user;19/11/2012 09:12:51;968275981 ();
FP-1;Ubah data user;19/11/2012 09:17:49;968275981 ();
FP-1;Ubah data user;19/11/2012 15:02:43;971365283 ();
FP-1;Ubah data user;19/11/2012 15:03:16;966355520 ();
;Ubah status data user;19/11/2012 16:22:24;569 (1);
;Ubah data user;19/11/2012 16:22:51;972346521 ();
;Ubah data user;19/11/2012 16:23:09;972346521 ();
971361368;Ubah data user;19/11/2012 16:23:44;973340551 ();
;Ubah data user;19/11/2012 16:24:15;968329019 ();
;Ubah data user;19/11/2012 16:25:12;972362400 ();
;Insert data user;19/11/2012 16:27:24;oprspi ();
;Insert data user;19/11/2012 16:28:01;verspi ();
;Ubah data user;19/11/2012 16:37:18;973331689 ();
;Ubah status data user;19/11/2012 16:38:17;554 (1);
;Ubah data user;19/11/2012 16:38:27;981390900 ();
966285657;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:40:21; di Nopend 12700;
978377576;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:41:36; di Nopend 42400;
972332078;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:43:00; di Nopend 13000;
;Ubah data user;19/11/2012 16:43:22;967355862 ();
978377576;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:44:45; di Nopend 42400;
972332078;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:46:15; di Nopend 13000;
972332078;Ubah Data Faktur Penjualan 030.000-12.00008190;19/11/2012 16:47:06; di Nopend 13000 dengan id (9485);
978377576;Insert Data Faktur Penjualan dgn Pemebeli PT DWIPA KHARISMA MITRA;19/11/2012 16:47:35; di Nopend 42400;
973340551;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:10; di Nopend 13300;
966257637;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:14; di Nopend 15000;
971361368;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:14; di Nopend 40005;
971351296;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:14; di Nopend 16000;
968318344;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:15; di Nopend 17000;
974358368;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:16; di Nopend 14000;
973354793;Insert Data Faktur Penjualan dgn Pemebeli PT BANK RAKYAT INDONESIA DPTM;19/11/2012 16:48:19; di Nopend 16400;
968314995;Insert Data Faktur Penjualan dgn Pemebeli BRI KC CIBINONG;19/11/2012 16:48:26; di Nopend 16900;
971341679;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:26; di Nopend 17400;
964195665;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:42; di Nopend 12000;
966288750;Insert Data Faktur Penjualan dgn Pemebeli PT BRI CAB BOGOR ;19/11/2012 16:48:52; di Nopend 16500;
968329019;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:48:57; di Nopend 18000;
973351743;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:49:14; di Nopend 15400;
978377576;Insert Data Faktur Penjualan dgn Pemebeli PT DWIPA KHARISMA MITRA;19/11/2012 16:49:29; di Nopend 42400;
969332427;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:49:39; di Nopend 42100;
966318389;Insert Data Faktur Penjualan dgn Pemebeli PT TASPEN (PERSERO) KCU SEMARANG;19/11/2012 16:49:49; di Nopend 42300;
967355862;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:49:51; di Nopend 10000;
972335780;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:49:51; di Nopend 11100;
966285657;Insert Data Faktur Penjualan dgn Pemebeli PT TASPEN (PERSERO) KCU SEMARANG;19/11/2012 16:49:59; di Nopend 12700;
971365283;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:50:10; di Nopend 10009;
960191975;Insert Data Faktur Penjualan dgn Pemebeli BRI CAB LABUAN;19/11/2012 16:50:19; di Nopend 42200;
oprspi;Ubah Data Faktur Penjualan 010.000-12.00007994;19/11/2012 16:50:24; di Nopend 80000 dengan id (9289);
972346521;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:52:57; di Nopend 10900;
973331689;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:53:35; di Nopend 10200;
971365283;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:53:39; di Nopend 10009;
966285657;Ubah Data Faktur Penjualan 010.000-12.00008186;19/11/2012 16:53:45; di Nopend 12700 dengan id (9481);
966318389;Insert Data Faktur Penjualan dgn Pemebeli PT TASPEN (PERSERO) KCU SEMARANG;19/11/2012 16:53:45; di Nopend 42300;
969332427;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:54:07; di Nopend 42100;
972362400;Insert Data Faktur Penjualan dgn Pemebeli PT TASPEN (PERSERO) KCU SEMARANG;19/11/2012 16:54:22; di Nopend 19000;
960191975;Insert Data Faktur Penjualan dgn Pemebeli BRI CAB LABUAN;19/11/2012 16:54:23; di Nopend 42200;
966318389;Ubah Data Faktur Penjualan 010.000-12.00008207;19/11/2012 16:54:37; di Nopend 42300 dengan id (9502);
971365283;Ubah Data Faktur Penjualan 010.000-12.00008211;19/11/2012 16:54:38; di Nopend 10009 dengan id (9506);
971351296;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:54:46; di Nopend 16000;
968329019;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:54:55; di Nopend 18000;
966318389;Ubah Data Faktur Penjualan 030.000-12.00008216;19/11/2012 16:55:07; di Nopend 42300 dengan id (9511);
973354793;Insert Data Faktur Penjualan dgn Pemebeli PT BANK RAKYAT INDONESIA DPTM;19/11/2012 16:55:09; di Nopend 16400;
967355862;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:55:16; di Nopend 10000;
973351743;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:55:18; di Nopend 15400;
968318344;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:55:20; di Nopend 17000;
971341679;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:55:20; di Nopend 17400;
968314995;Insert Data Faktur Penjualan dgn Pemebeli BRI KC CIBINONG;19/11/2012 16:55:29; di Nopend 16900;
966285657;Ubah Data Faktur Penjualan 010.000-12.00008186;19/11/2012 16:55:33; di Nopend 12700 dengan id (9481);
978377576;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Pura;19/11/2012 16:55:34; di Nopend 42400;
oprspi;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:56:09; di Nopend 80000;
964195665;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:56:31; di Nopend 12000;
971365283;Ubah Data Faktur Penjualan 010.000-12.00008211;19/11/2012 16:56:35; di Nopend 10009 dengan id (9506);
967355862;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:56:46; di Nopend 10000;
966257637;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:56:58; di Nopend 15000;
974358368;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:00; di Nopend 14000;
973340551;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:01; di Nopend 13300;
966288750;Insert Data Faktur Penjualan dgn Pemebeli PT BRI CAB BOGOR ;19/11/2012 16:57:07; di Nopend 16500;
972335780;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:07; di Nopend 11100;
971361368;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:07; di Nopend 40005;
973331689;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:38; di Nopend 10200;
972346521;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:57:38; di Nopend 10900;
971361368;Pembatalan Faktur Pajak Keluaran 010.000-12.00007543;19/11/2012 16:58:28; id : (8838);
971361368;Pembatalan Faktur Pajak Keluaran 030.000-12.00007544;19/11/2012 16:58:33; id : (8839);
971361368;Pembatalan Faktur Pajak Keluaran 040.000-12.00007545;19/11/2012 16:58:39; id : (8840);
972362400;Insert Data Faktur Penjualan dgn Pemebeli PT TASPEN (PERSERO) KCU SEMARANG;19/11/2012 16:58:42; di Nopend 19000;
971361368;Pembatalan Faktur Pajak Keluaran 010.000-12.00007546;19/11/2012 16:58:43; id : (8841);
971365283;Ubah Data Faktur Penjualan 030.000-12.00008215;19/11/2012 16:58:46; di Nopend 10009 dengan id (9510);
978377576;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Pura;19/11/2012 16:58:46; di Nopend 42400;
971365283;Ubah Data Faktur Penjualan 030.000-12.00008215;19/11/2012 16:58:51; di Nopend 10009 dengan id (9510);
971361368;Pembatalan Faktur Pajak Keluaran 020.000-12.00007547;19/11/2012 16:58:56; id : (8842);
971361368;Pembatalan Faktur Pajak Keluaran 040.000-12.00007548;19/11/2012 16:59:00; id : (8843);
971361368;Pembatalan Faktur Pajak Keluaran 040.000-12.00007549;19/11/2012 16:59:06; id : (8844);
967355862;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );19/11/2012 16:59:45; di Nopend 10000;
978377576;Ubah Data Faktur Penjualan 030.000-12.00008228;19/11/2012 16:59:51; di Nopend 42400 dengan id (9523);
978377576;Ubah Data Faktur Penjualan 030.000-12.00008241;19/11/2012 17:00:29; di Nopend 42400 dengan id (9536);
966318389;Insert Data Faktur Penjualan dgn Pemebeli PRIMKOPABRI ;19/11/2012 17:01:44; di Nopend 42300;
966318389;Insert Data Faktur Penjualan dgn Pemebeli PRIMKOPABRI ;19/11/2012 17:03:15; di Nopend 42300;
971365283;Insert Data Faktur Penjualan dgn Pemebeli PRIMKOPABRI;19/11/2012 17:04:08; di Nopend 10009;
969332427;Insert Data Faktur Penjualan dgn Pemebeli PT DWI BERKAH ARGA KENCANA;19/11/2012 17:04:35; di Nopend 42100;
969332427;Pembatalan Faktur Pajak Keluaran 040.000-12.00008246;19/11/2012 17:05:56; id : (9541);
971365283;Insert Data Faktur Penjualan dgn Pemebeli PRIMKOPABRI;19/11/2012 17:06:01; di Nopend 10009;
;Insert data perusahaan;19/11/2012 17:06:34; ();
