;Insert data pegawai;18/01/2013 08:30:32; ();
;Ubah data pegawai;18/01/2013 08:30:55; (368);
FP-1;Ubah data user;18/01/2013 08:31:21;985391601 ();
FP-1;Insert data user;18/01/2013 08:31:51;970361440 ();
;Ubah data;18/01/2013 08:32:26; (436);
;Ubah data pegawai;18/01/2013 08:34:11; (55);
;Ubah data pegawai;18/01/2013 08:34:47; (55);
;Insert data pegawai;18/01/2013 08:35:17; ();
FP-1;Ubah status data user;18/01/2013 08:35:31;166 (0);
FP-1;Ubah status data user;18/01/2013 08:35:33;165 (0);
FP-1;Ubah data user;18/01/2013 08:35:46;966239131 ();
FP-1;Ubah data user;18/01/2013 08:36:00;966215461 ();
FP-1;Insert data user;18/01/2013 08:36:43;970324649 ();
;Ubah data;18/01/2013 08:37:06; (178);
;Ubah data;18/01/2013 08:37:18; (179);
;Insert data pegawai;18/01/2013 08:39:05; ();
;Ubah data pegawai;18/01/2013 08:39:22; (344);
FP-1;Ubah data user;18/01/2013 08:39:45;972336497 ();
FP-1;Insert data user;18/01/2013 08:40:16;968289939 ();
;Ubah data;18/01/2013 08:40:53; (466);
;Insert data;18/01/2013 08:45:57;Asman Outlet ();
;Insert data pegawai;18/01/2013 08:46:44; ();
FP-1;Ubah status data user;18/01/2013 08:47:02;420 (0);
FP-1;Ubah status data user;18/01/2013 08:47:05;421 (0);
FP-1;Ubah status data user;18/01/2013 08:47:06;419 (0);
FP-1;Insert data user;18/01/2013 08:47:28;967261326 ();
987392347;Insert Data Faktur Penjualan dgn Pemebeli KOPERASI NASARI BANJARMASIN;18/01/2013 08:52:57; di Nopend 76100;
;Ubah Status Verifikasi;18/01/2013 09:05:25; (29193);
;Ubah Status Verifikasi;18/01/2013 09:05:41; (29423);
;Insert data;18/01/2013 09:37:49; ();
;Ubah data;18/01/2013 09:38:22; (10429);
;Ubah data kegiatan;18/01/2013 09:39:52; (10293);
;Ubah data kegiatan;18/01/2013 09:40:11; (10290);
;Ubah data kegiatan;18/01/2013 09:40:23; (10288);
;Ubah data kegiatan;18/01/2013 09:41:12; (10212);
;Ubah data kegiatan;18/01/2013 09:41:24; (10213);
;Ubah data kegiatan;18/01/2013 09:41:35; (10214);
;Ubah data kegiatan;18/01/2013 09:41:43; (10215);
;Ubah data kegiatan;18/01/2013 09:41:51; (10216);
;Ubah data kegiatan;18/01/2013 09:42:40; (10219);
;Ubah data kegiatan;18/01/2013 09:47:17; (10220);
;Ubah data kegiatan;18/01/2013 09:47:34; (10217);
;Ubah data kegiatan;18/01/2013 09:47:42; (10218);
;Ubah data kegiatan;18/01/2013 09:48:16; (10221);
;Ubah data kegiatan;18/01/2013 09:48:39; (10222);
;Ubah data kegiatan;18/01/2013 09:49:01; (10224);
;Ubah data kegiatan;18/01/2013 09:49:21; (10223);
;Ubah data kegiatan;18/01/2013 09:49:41; (10225);
;Ubah data kegiatan;18/01/2013 09:49:55; (10226);
;Ubah data kegiatan;18/01/2013 09:50:13; (10227);
;Ubah data kegiatan;18/01/2013 09:50:29; (10228);
971342556;Ubah Data Faktur Penjualan 010.000-12.00028095;18/01/2013 09:55:40; di Nopend 97700 dengan id (29423);
FP-1;Ubah data user;18/01/2013 10:21:56;967363548 ();
FP-1;Ubah data user;18/01/2013 10:22:31;967363548 ();
;Insert data pegawai;18/01/2013 10:27:28; ();
;Insert data pegawai;18/01/2013 10:28:06; ();
;Insert data pegawai;18/01/2013 10:28:32; ();
;Insert data pegawai;18/01/2013 10:29:12; ();
;Insert data pegawai;18/01/2013 10:29:40; ();
;Insert data pegawai;18/01/2013 10:30:41; ();
;Insert data pegawai;18/01/2013 10:31:17; ();
;Insert data pegawai;18/01/2013 10:31:51; ();
;Insert data pegawai;18/01/2013 10:32:27; ();
;Insert data pegawai;18/01/2013 10:33:07; ();
;Insert data pegawai;18/01/2013 10:33:38; ();
;Insert data pegawai;18/01/2013 10:34:10; ();
FP-1;Ubah status data user;18/01/2013 10:35:22;116 (0);
FP-1;Insert data user;18/01/2013 10:41:14;9673558621 ();
FP-1;Insert data user;18/01/2013 10:41:36;9683183701 ();
FP-1;Insert data user;18/01/2013 10:42:07;9663010791 ();
FP-1;Ubah status data user;18/01/2013 10:42:26;552 (0);
FP-1;Ubah status data user;18/01/2013 10:42:28;553 (0);
FP-1;Ubah status data user;18/01/2013 10:42:29;554 (0);
FP-1;Insert data user;18/01/2013 10:42:56;9673558622 ();
FP-1;Insert data user;18/01/2013 10:43:19;9683183702 ();
FP-1;Insert data user;18/01/2013 10:43:58;9663010792 ();
FP-1;Insert data user;18/01/2013 10:44:26;9673558623 ();
FP-1;Ubah data user;18/01/2013 10:44:46;9673558623 ();
FP-1;Insert data user;18/01/2013 10:45:08;9683183703 ();
FP-1;Insert data user;18/01/2013 10:45:30;9663010793 ();
;Ubah data;18/01/2013 10:46:15; (494);
;Ubah data;18/01/2013 10:46:28; (499);
;Hapus data kantor;18/01/2013 10:47:01; (70);
;Ubah data;18/01/2013 10:47:08; (68);
;Ubah data;18/01/2013 10:47:18; (69);
;Ubah data;18/01/2013 10:47:31; (76);
;Ubah data;18/01/2013 10:47:44; (77);
