;Insert data;12/12/2012 07:07:20; ();
;Ubah data Gunggung;12/12/2012 07:08:02; ();
;Ubah data Gunggung;12/12/2012 07:08:59; ();
;Ubah data Gunggung;12/12/2012 07:09:40; ();
;Insert data;12/12/2012 07:25:51; ();
;Insert data;12/12/2012 07:28:57; ();
;Ubah data Gunggung;12/12/2012 07:30:17; ();
;Ubah data Gunggung;12/12/2012 07:30:30; ();
;Insert data;12/12/2012 07:30:37; ();
;Ubah data Gunggung;12/12/2012 07:30:41; ();
;Ubah data Gunggung;12/12/2012 07:30:43; ();
;Insert data;12/12/2012 07:31:07; ();
;Ubah data Gunggung;12/12/2012 07:31:38; ();
;Ubah data Gunggung;12/12/2012 07:32:11; ();
;Ubah data Gunggung;12/12/2012 07:32:42; ();
;Insert data;12/12/2012 07:33:08; ();
;Ubah data Gunggung;12/12/2012 07:33:24; ();
;Insert data;12/12/2012 07:33:51; ();
;Insert data;12/12/2012 07:33:54; ();
;Insert data;12/12/2012 07:33:54; ();
;Ubah data Gunggung;12/12/2012 07:33:56; ();
;Insert data;12/12/2012 07:33:59; ();
;Insert data;12/12/2012 07:34:07; ();
;Insert data;12/12/2012 07:34:20; ();
;Insert data;12/12/2012 07:34:49; ();
;Insert data;12/12/2012 07:36:23; ();
opr90000;Ubah Data Faktur Penjualan 010.000-12.00008759;12/12/2012 07:37:34; di Nopend 90000 dengan id (10054);
opr90000;Pembatalan Faktur Pajak Keluaran 010.000-12.00008795;12/12/2012 07:37:56; id : (10090);
opr91900;Ubah Data Faktur Penjualan 010.000-12.00008711;12/12/2012 07:38:11; di Nopend 91900 dengan id (10006);
;Insert data;12/12/2012 07:42:08; ();
;Insert data;12/12/2012 07:42:10; ();
;Insert data;12/12/2012 07:42:16; ();
;Insert data;12/12/2012 07:42:18; ();
;Insert data;12/12/2012 07:42:21; ();
;Ubah data;12/12/2012 07:42:23; (2998);
;Insert data;12/12/2012 07:42:37; ();
;Insert data;12/12/2012 07:42:39; ();
;Insert data;12/12/2012 07:42:39; ();
;Ubah data;12/12/2012 07:42:44; (3000);
;Insert data;12/12/2012 07:42:54; ();
;Insert data;12/12/2012 07:43:15; ();
;Insert data;12/12/2012 07:43:28; ();
;Insert data;12/12/2012 07:43:41; ();
;Ubah Status Verifikasi;12/12/2012 07:44:28; (10021);
;Insert data;12/12/2012 07:44:29; ();
;Ubah Status Verifikasi;12/12/2012 07:44:40; (10041);
;Ubah Status Verifikasi;12/12/2012 07:44:48; (10030);
;Ubah Status Verifikasi;12/12/2012 07:44:48; (10054);
;Ubah Status Verifikasi;12/12/2012 07:44:52; (10040);
;Ubah Status Verifikasi;12/12/2012 07:44:54; (10079);
;Ubah Status Verifikasi;12/12/2012 07:44:57; (10042);
;Ubah Status Verifikasi;12/12/2012 07:45:00; (10106);
;Ubah Status Verifikasi;12/12/2012 07:45:01; (10069);
;Ubah Status Verifikasi;12/12/2012 07:45:06; (10085);
;Ubah Status Verifikasi;12/12/2012 07:45:10; (10094);
;Ubah Status Verifikasi;12/12/2012 07:45:23; (10020);
;Ubah Status Verifikasi;12/12/2012 07:45:37; (10038);
;Ubah Status Verifikasi;12/12/2012 07:45:48; (10006);
;Ubah Status Verifikasi;12/12/2012 07:45:51; (10055);
;Ubah Status Verifikasi;12/12/2012 07:46:01; (10056);
;Ubah Status Verifikasi;12/12/2012 07:46:01; (10018);
;Ubah Status Verifikasi;12/12/2012 07:46:03; (10066);
;Ubah Status Verifikasi;12/12/2012 07:46:08; (10022);
;Ubah Status Verifikasi;12/12/2012 07:46:11; (10090);
;Ubah Status Verifikasi;12/12/2012 07:46:12; (10027);
;Ubah Status Verifikasi;12/12/2012 07:46:13; (10007);
;Ubah Status Verifikasi;12/12/2012 07:46:16; (10031);
;Ubah Status Verifikasi;12/12/2012 07:46:16; (10016);
;Ubah Status Verifikasi;12/12/2012 07:46:18; (10028);
;Ubah Status Verifikasi;12/12/2012 07:46:19; (10015);
;Ubah Status Verifikasi;12/12/2012 07:46:21; (10037);
;Ubah Status Verifikasi;12/12/2012 07:46:24; (10076);
;Ubah Status Verifikasi;12/12/2012 07:46:29; (10024);
;Ubah Status Verifikasi;12/12/2012 07:46:30; (10033);
;Ubah Status Verifikasi;12/12/2012 07:46:32; (10048);
;Ubah Status Verifikasi;12/12/2012 07:46:37; (10058);
;Ubah Status Verifikasi;12/12/2012 07:46:37; (10029);
;Ubah Status Verifikasi;12/12/2012 07:46:37; (10049);
;Ubah Status Verifikasi;12/12/2012 07:46:39; (10093);
;Ubah Status Verifikasi;12/12/2012 07:46:40; (10044);
;Ubah Status Verifikasi;12/12/2012 07:46:44; (10034);
;Ubah Status Verifikasi;12/12/2012 07:46:44; (10073);
;Ubah Status Verifikasi;12/12/2012 07:46:45; (10062);
;Ubah Status Verifikasi;12/12/2012 07:46:47; (10063);
;Ubah Status Verifikasi;12/12/2012 07:46:49; (10050);
;Ubah Status Verifikasi;12/12/2012 07:46:50; (10071);
;Ubah Status Verifikasi;12/12/2012 07:46:51; (10104);
;Ubah Status Verifikasi;12/12/2012 07:46:53; (10084);
;Ubah Status Verifikasi;12/12/2012 07:46:55; (10087);
;Ubah Status Verifikasi;12/12/2012 07:46:56; (10070);
;Ubah Status Verifikasi;12/12/2012 07:46:59; (10059);
;Ubah Status Verifikasi;12/12/2012 07:47:01; (10088);
;Ubah Status Verifikasi;12/12/2012 07:47:01; (10103);
;Ubah Status Verifikasi;12/12/2012 07:47:04; (10067);
;Ubah Status Verifikasi;12/12/2012 07:47:07; (10097);
;Ubah Status Verifikasi;12/12/2012 07:47:08; (10083);
;Ubah Status Verifikasi;12/12/2012 07:47:14; (10101);
;Ubah Status Verifikasi;12/12/2012 07:47:34; (10013);
;Ubah Status Verifikasi;12/12/2012 07:47:56; (10036);
;Insert data;12/12/2012 07:48:01; ();
opr92700;Ubah Data Faktur Penjualan 010.000-12.00008789;12/12/2012 07:48:01; di Nopend 92700 dengan id (10084);
;Ubah Status Verifikasi;12/12/2012 07:48:11; (10045);
;Ubah Status Verifikasi;12/12/2012 07:48:17; (10065);
;Ubah Status Verifikasi;12/12/2012 07:48:18; (10099);
;Ubah Status Verifikasi;12/12/2012 07:48:22; (2985);
;Ubah Status Verifikasi;12/12/2012 07:48:23; (2987);
;Ubah Status Verifikasi;12/12/2012 07:48:24; (10014);
;Ubah Status Verifikasi;12/12/2012 07:48:25; (10017);
;Ubah Status Verifikasi;12/12/2012 07:48:26; (3005);
;Ubah Status Verifikasi;12/12/2012 07:48:28; (3009);
;Ubah Status Verifikasi;12/12/2012 07:48:28; (10023);
;Ubah Status Verifikasi;12/12/2012 07:48:29; (10026);
;Ubah Status Verifikasi;12/12/2012 07:48:30; (10077);
;Ubah Status Verifikasi;12/12/2012 07:48:30; (10084);
;Ubah Status Verifikasi;12/12/2012 07:48:31; (10009);
;Ubah Status Verifikasi;12/12/2012 07:48:31; (3013);
;Ubah Status Verifikasi;12/12/2012 07:48:31; (10039);
;Ubah Status Verifikasi;12/12/2012 07:48:31; (3018);
;Ubah Status Verifikasi;12/12/2012 07:48:33; (10057);
;Ubah Status Verifikasi;12/12/2012 07:48:33; (2983);
;Ubah Status Verifikasi;12/12/2012 07:48:33; (2995);
;Ubah Status Verifikasi;12/12/2012 07:48:34; (2981);
;Ubah Status Verifikasi;12/12/2012 07:48:36; (3010);
;Ubah Status Verifikasi;12/12/2012 07:48:36; (3021);
;Ubah Status Verifikasi;12/12/2012 07:48:36; (10051);
;Ubah Status Verifikasi;12/12/2012 07:48:36; (10064);
;Ubah Status Verifikasi;12/12/2012 07:48:36; (3004);
;Ubah Status Verifikasi;12/12/2012 07:48:39; (3014);
;Ubah Status Verifikasi;12/12/2012 07:48:40; (10074);
;Ubah Status Verifikasi;12/12/2012 07:48:40; (10078);
;Ubah Status Verifikasi;12/12/2012 07:48:40; (2984);
;Ubah Status Verifikasi;12/12/2012 07:48:41; (3019);
;Ubah Status Verifikasi;12/12/2012 07:48:42; (10086);
;Ubah Status Verifikasi;12/12/2012 07:48:43; (10100);
;Ubah Status Verifikasi;12/12/2012 07:48:43; (3022);
;Ubah Status Verifikasi;12/12/2012 07:48:44; (10089);
