;Ubah data jnstransaksi;13/01/2013 10:20:54; (628);
;Ubah data jnstransaksi;13/01/2013 10:21:08; (627);
;Insert data;13/01/2013 10:23:59; ();
;Insert data;13/01/2013 10:26:24; ();
;Insert data;13/01/2013 10:28:31; ();
;Insert data;13/01/2013 10:30:38; ();
;Insert data;13/01/2013 10:32:26; ();
;Insert data;13/01/2013 10:34:35; ();
;Insert data;13/01/2013 10:36:38; ();
;Insert data;13/01/2013 10:38:12; ();
;Insert data;13/01/2013 10:39:54; ();
;Insert data;13/01/2013 10:42:15; ();
;Insert data;13/01/2013 10:44:35; ();
;Insert data;13/01/2013 10:46:31; ();
;Insert data;13/01/2013 10:48:30; ();
;Insert data;13/01/2013 10:51:36; ();
;Insert data;13/01/2013 10:53:19; ();
;Insert data;13/01/2013 10:54:55; ();
;Ubah data jnstransaksi;13/01/2013 10:58:43; (573);
;Insert data;13/01/2013 11:02:19; ();
;Insert data;13/01/2013 11:05:42; ();
;Insert data;13/01/2013 11:08:05; ();
;Insert data;13/01/2013 11:09:43; ();
;Insert data;13/01/2013 11:12:31; ();
;Insert data;13/01/2013 11:14:17; ();
;Insert data;13/01/2013 11:16:20; ();
;Insert data;13/01/2013 11:17:57; ();
;Insert data;13/01/2013 11:19:31; ();
;Insert data;13/01/2013 11:27:28; ();
;Insert data;13/01/2013 11:29:28; ();
;Insert data;13/01/2013 11:31:33; ();
;Ubah data;13/01/2013 11:32:54; (10420);
;Insert data;13/01/2013 11:34:49; ();
;Ubah data kegiatan;13/01/2013 11:41:09; (10393);
;Ubah data kegiatan;13/01/2013 11:41:46; (10394);
;Ubah data kegiatan;13/01/2013 11:42:05; (10395);
;Ubah data kegiatan;13/01/2013 11:42:19; (10396);
;Ubah data kegiatan;13/01/2013 11:42:38; (10397);
;Ubah data kegiatan;13/01/2013 11:42:53; (10398);
;Ubah data kegiatan;13/01/2013 11:43:05; (10399);
;Ubah data kegiatan;13/01/2013 11:43:22; (10400);
;Ubah data kegiatan;13/01/2013 11:43:40; (10401);
;Ubah data kegiatan;13/01/2013 11:43:56; (10402);
;Ubah data kegiatan;13/01/2013 11:44:31; (10403);
;Ubah data kegiatan;13/01/2013 11:44:44; (10404);
;Ubah data kegiatan;13/01/2013 11:45:00; (10405);
;Ubah data kegiatan;13/01/2013 11:45:14; (10406);
;Ubah data kegiatan;13/01/2013 11:45:30; (10407);
;Ubah data kegiatan;13/01/2013 11:45:48; (10408);
;Ubah data kegiatan;13/01/2013 11:46:19; (10409);
;Ubah data kegiatan;13/01/2013 11:46:46; (10410);
;Ubah data kegiatan;13/01/2013 11:47:02; (10411);
;Ubah data kegiatan;13/01/2013 11:47:18; (10412);
;Ubah data kegiatan;13/01/2013 11:47:56; (10413);
;Ubah data kegiatan;13/01/2013 11:48:07; (10414);
;Ubah data kegiatan;13/01/2013 11:48:35; (10415);
;Ubah data kegiatan;13/01/2013 11:48:58; (10416);
;Ubah data kegiatan;13/01/2013 11:49:28; (10417);
;Ubah data kegiatan;13/01/2013 11:49:55; (10418);
;Ubah data kegiatan;13/01/2013 11:50:16; (10419);
;Ubah data kegiatan;13/01/2013 11:50:31; (10420);
;Ubah data kegiatan;13/01/2013 11:50:50; (10421);
;Ubah data pegawai;13/01/2013 12:52:47; (109);
;Insert data pegawai;13/01/2013 12:53:49; ();
;Insert data pegawai;13/01/2013 12:54:27; ();
FP-1;Ubah data user;13/01/2013 12:55:12;969303890 ();
FP-1;Ubah status data user;13/01/2013 12:55:14;548 (0);
FP-1;Insert data user;13/01/2013 12:56:29;960191975 ();
FP-1;Insert data user;13/01/2013 12:57:07;970358374 ();
;Ubah data;13/01/2013 12:57:32; (112);
;Ubah data;13/01/2013 12:57:40; (113);
FP-1;Ubah status data user;13/01/2013 13:55:47;581 (1);
FP-1;Ubah data user;13/01/2013 13:56:01;973371468 ();
FP-1;Ubah data user;13/01/2013 13:57:19;973371468 ();
FP-1;Ubah data user;13/01/2013 13:59:01;973371468 ();
